SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn,transition_cost,production_value,net_econ_value,net_ghg_co2e
287,375.436218,39561.847656,24181.919922,14547.386719,565115.625,96671.179688,1.062764,5359.60498,2954.494629,1659.435547,0.0,135400.486329,135400.486329,133757.79557199997
288,363.949341,47409.40625,41082.402344,30548.306641,1186542.75,17813.65625,0.00994,102.170807,56.464825,31.853909,0.0,89444.365235,89444.365235,150103.6345833333
289,27.226959,1733.896118,342.299683,0.0,0.0,0.0,0.00114,41.572643,22.67227,12.495145,0.0,342.299683,342.299683,6357.619099333333
351,221.638031,27396.492188,12304.121094,33983.921875,1324658.0,75937.1875,0.060841,1283.605225,752.761597,458.633911,0.0,122225.230469,122225.230469,73960.64468933332
352,345.580475,38469.722656,12804.661621,27116.449219,1055271.0625,0.0,0.0,0.0,0.0,0.0,0.0,39921.110839999994,39921.110839999994,119950.22848866666
353,367.370855,56587.674805,51097.227539,29636.940186,1151702.9375,0.0,0.802638,3139.011665,1793.34417,1068.754204,0.0,80734.167725,80734.167725,184454.08220166666
354,367.484024,29936.303711,6412.759033,19335.912598,750822.195312,522366.546875,1.004012,4800.385254,2657.150391,1503.100586,0.0,548115.218506,548115.218506,94750.00303409333
355,217.83345,13376.933105,5532.833008,3629.711914,140671.962891,20006.226807,0.0,0.0,0.0,0.0,0.0,29168.771729,29168.771729,46235.31546051333
356,10.041677,785.695557,0.0,0.0,0.0,0.0,0.001466,51.168289,27.787516,15.197868,0.0,0.0,0.0,2880.8837089999997
419,104.742226,20944.303223,16062.224609,22333.331543,869643.1875,0.0,0.0,0.0,0.0,0.0,0.0,38395.556152000005,38395.556152000005,59402.91473433332
420,169.295715,14338.561035,6065.987061,5371.121582,208762.929688,0.0,0.0,0.0,0.0,0.0,0.0,11437.108643,11437.108643,48399.46520124
421,344.959698,44122.632812,10284.983398,26737.800903,1037652.445312,57341.186523,2.886517,4441.880035,2550.984222,1532.80957,0.0,94363.97082399999,94363.97082399999,141029.93807109335
422,354.093357,45867.627686,36177.018677,22406.325562,868527.587891,599767.078125,0.060485,312.600983,176.239517,102.814041,0.0,658350.422364,658350.422364,150810.74975751332
423,348.103401,58148.32373,42564.347656,22185.871094,858759.375,17531.332031,0.107929,3466.581421,1900.761772,1057.628204,0.0,82281.550781,82281.550781,196035.3328433333
424,89.048752,15421.276367,1967.071289,0.0,0.0,6668.366211,0.005077,81.868942,47.248337,28.606478,0.0,8635.4375,8635.4375,56544.68001233333
431,156.758041,3360.136475,1488.588867,0.0,0.0,16250.144531,0.025694,202.954636,119.861336,75.11882,0.0,17738.733398,17738.733398,12320.500408333332
432,27.918671,1148.311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4210.475584333333
486,16.741899,0.0,653.031067,2752.905029,107153.234375,0.0,0.0,0.0,0.0,0.0,0.0,3405.936096,3405.936096,-2143.0646875
487,133.98579,19337.855469,13479.243164,9725.428223,377739.777344,0.0,0.376636,510.797836,295.625481,179.763432,0.0,23204.671387000002,23204.671387000002,63350.67450612
488,340.561066,48590.996094,19191.679688,24270.605469,941101.9375,177264.921875,0.688592,2291.602295,1273.752197,725.678955,0.0,220727.207032,220727.207032,159344.946928
489,351.347229,45892.789062,11732.62207,25374.636719,982459.4375,242586.5,0.78768,2825.312256,1591.330444,926.878479,0.0,279693.758789,279693.758789,148624.371144
490,366.168182,42635.980469,19429.927734,12326.62207,476640.0,342983.96875,0.203229,3459.584717,2006.515381,1224.093506,0.0,374740.518554,374740.518554,146799.12838633335
491,36.955761,3693.254639,3124.043945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.043945,3124.043945,13541.933676333334
497,196.749435,7469.732422,22530.480469,13493.862305,518265.8125,85495.726562,0.092557,782.841553,458.340576,283.609192,0.0,121520.06933599999,121520.06933599999,17023.702630666667
498,406.012299,38099.546875,18489.201172,9226.464844,354892.75,291809.09375,0.222675,2436.831543,1598.567017,1147.194214,0.0,319524.759766,319524.759766,132600.48354166665
555,126.137344,10340.677734,0.0,3920.04541,152089.578125,0.0,0.0,0.0,0.0,0.0,0.0,3920.04541,3920.04541,34874.0267955
556,338.57373,49375.375,40528.285156,22967.015625,889314.0625,597714.875,0.653431,4464.63623,2533.89502,1494.264038,0.0,661210.1757809999,661210.1757809999,163256.76041666666
557,353.44339,47436.914062,36021.796875,39126.492188,1512886.625,482594.8125,0.54178,4673.217773,2810.477539,1807.463013,0.0,557743.101563,557743.101563,143677.61906066665
558,354.035339,52115.734375,43283.707031,19437.650391,750862.5,226831.75,0.24124,2180.480957,1278.573486,792.931396,0.0,289553.10742200003,289553.10742200003,176073.77604166666
559,49.742649,8043.487305,2141.606934,0.0,0.0,6733.383789,0.032456,235.664062,122.899216,62.17971,0.0,8874.990723,8874.990723,29492.786784999997
560,55.851593,5676.630859,1511.405518,0.0,0.0,30804.814453,0.014366,365.271912,182.028503,83.358955,0.0,32316.219971,32316.219971,20814.313149666665
562,29.204468,5186.669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19017.789714
563,100.0933,9516.224609,0.0,0.0,0.0,16227.62207,0.144209,197.116119,117.878387,75.211899,0.0,16227.62207,16227.62207,34892.82356633333
564,171.404083,19482.351562,8952.949707,8208.960938,315272.5625,2583.224365,0.038677,310.453499,178.027885,106.721737,0.0,19745.135009999998,19745.135009999998,65129.837810666664
565,378.803925,44138.011719,47818.539062,40432.148438,1553881.5,419546.1875,0.522196,4750.728516,2833.714844,1801.47644,0.0,507796.875,507796.875,130761.74630299999
566,183.833755,21038.953125,7218.049805,3090.256348,118415.09375,35886.085938,0.051125,429.466675,260.678894,169.793152,0.0,46194.392090999994,46194.392090999994,74774.52625
622,125.7061,20256.074219,2888.535156,11762.018555,455823.46875,2733.20752,0.013384,93.688835,53.177048,31.363001,0.0,17383.761231,17383.761231,65155.802761333325
623,337.197693,52806.25,25226.601562,23177.636719,896726.375,606969.0625,1.068143,4735.374023,2687.875732,1585.376343,0.0,655373.3007809999,655373.3007809999,175688.38916666666
624,340.658875,35937.167969,18700.445312,44784.84375,1729663.5,423438.3125,0.512159,4449.274414,2640.42749,1666.433105,0.0,486923.601562,486923.601562,97176.34588633334
625,263.507965,29262.230469,3450.583008,29602.296875,1141525.5,28244.966797,1.008816,2427.249023,1525.713867,1040.271729,0.0,61297.84668,61297.84668,84464.33505299999
626,268.31707,38590.5,18699.305176,27100.919922,1044014.90625,161700.238281,0.221596,3440.353699,1645.034332,678.324066,0.0,207500.463379,207500.463379,120618.201875
627,210.133682,18134.617188,6331.628418,18774.734375,721071.4375,0.0,0.0,0.0,0.0,0.0,0.0,25106.362793,25106.362793,52072.167605999995
628,71.799103,10730.414062,3745.299072,6417.805664,246062.28125,0.0,0.0,0.0,0.0,0.0,0.0,10163.104736000001,10163.104736000001,34423.60593566666
629,47.395405,4160.63623,0.0,1942.390747,74413.390625,0.0,0.0,0.0,0.0,0.0,0.0,1942.390747,1942.390747,13767.398364166665
630,322.528442,41309.84375,8322.283203,23029.244141,882880.0,223264.65625,1.159546,2641.491943,1561.424072,979.848999,0.0,254616.183594,254616.183594,133811.8270833333
631,372.422668,41018.664062,32790.441406,62419.8125,2396684.0,263981.9375,0.289507,3689.696289,2068.492432,1195.536133,0.0,359192.191406,359192.191406,102468.08822733336
632,395.641052,40444.324219,25226.90625,33379.648438,1282607.75,523315.6875,0.419879,4915.515625,3002.656738,1972.656494,0.0,581922.242188,581922.242188,122643.70046966666
633,145.877136,18609.966797,18342.099609,2244.996826,84553.265625,18010.068359,0.034079,270.379059,160.624435,101.525772,0.0,38597.164794,38597.164794,66545.47960983333
690,220.515808,45373.769531,25549.783203,16553.570312,640781.375,11861.085938,0.016669,90.566559,51.699146,30.770533,0.0,53964.439453,53964.439453,153554.8607803333
691,324.216766,35010.976562,16174.629883,31701.474609,1225048.125,616472.0,0.697078,5343.486816,2981.881836,1710.247314,0.0,664348.104492,664348.104492,103872.61822733333
692,332.95752,38838.605469,3832.130127,82187.625,3171543.25,149380.90625,1.554843,3780.631348,2427.273438,1698.54248,0.0,235400.66137699998,235400.66137699998,78977.355053
693,337.69519,46912.492188,11697.333008,78516.3125,3025683.75,68184.492188,0.760725,4864.206055,2616.532715,1406.246582,0.0,158398.137696,158398.137696,111498.79635599999
694,348.891418,57479.242188,29123.371094,76147.320312,2928564.5,217624.125,0.192486,4547.306641,2302.937988,1094.431885,0.0,322894.816406,322894.816406,152185.93135599996
695,278.628937,46312.664062,23597.912109,52163.109375,2001859.75,35206.578125,0.01918,493.992004,250.754761,119.780876,0.0,110967.599609,110967.599609,129775.90656066666
696,197.005203,21365.183594,1823.582886,21792.546875,835208.3125,3201.858643,0.001449,24.819862,13.996886,8.169129,0.0,26817.988404,26817.988404,61634.840261333324
697,336.607635,43266.140625,7931.353516,35372.695312,1355242.375,106071.882812,1.762843,2595.468262,1579.80957,1032.916382,0.0,149375.93164,149375.93164,131537.668125
698,349.762573,42185.733398,23079.904297,93325.425781,3580259.75,106355.878906,0.50309,4536.962891,2586.736816,1536.61496,0.0,222761.208984,222761.208984,83075.82745933332
699,362.365784,42502.371094,25052.470703,94360.640625,3625470.0,169301.1875,0.267336,4980.917969,2875.368896,1741.61145,0.0,288714.29882799997,288714.29882799997,83332.62734466665
700,370.29657,37013.21875,39746.996094,44531.191406,1708882.5,338421.96875,0.693999,4771.162598,2832.837891,1789.124512,0.0,422700.15625,422700.15625,101537.48541666666
701,54.681656,632.285095,0.0,0.954482,3.69625,0.0,0.0,0.0,0.0,0.0,0.0,0.954482,0.954482,2318.3047566666664
757,205.268311,25932.052734,23508.642578,16914.699219,654181.8125,178037.34375,0.312275,1696.613403,968.497314,576.434692,0.0,218460.685547,218460.685547,82000.55710800001
758,355.395233,60878.175781,28801.068359,60339.726562,2330344.25,270912.4375,0.511602,4647.545898,2729.024658,1695.974854,0.0,360053.232421,360053.232421,176613.09286366665
759,338.414795,35427.570312,2165.179443,91759.453125,3537727.0,110028.5,1.096214,4826.772461,2779.839355,1677.644531,0.0,203953.132568,203953.132568,59146.551144
760,341.761917,67120.439453,37086.197266,85717.646484,3301689.25,200214.400391,0.257532,4975.782959,2604.90625,1328.279968,0.0,323018.244141,323018.244141,180074.49299433333
761,348.111877,47157.898438,19194.082031,90155.984375,3463685.75,137720.25,0.629025,3501.529541,1978.306641,1158.109375,0.0,247070.316406,247070.316406,103638.57927266666
762,360.031342,55848.617188,25916.046875,72398.078125,2777330.0,180789.359375,0.198603,3507.778076,1960.176025,1126.851807,0.0,279103.484375,279103.484375,149231.66302266665
763,314.338257,29994.640625,0.0,45755.992188,1754177.5,0.0,0.0,0.0,0.0,0.0,0.0,45755.992188,45755.992188,74896.79895833333
764,389.280426,49768.714844,19837.515625,90936.054688,3487788.5,61598.632812,0.767667,3549.966309,2236.770996,1529.665405,0.0,172372.203125,172372.203125,112729.51776133334
765,354.992737,33422.480469,5310.839844,114111.0,4385812.0,62828.566406,0.269672,4055.410889,2373.713867,1468.18457,0.0,182250.40625,182250.40625,34832.85505299999
766,370.016083,45128.191406,1422.488403,81182.453125,3116716.0,229954.1875,0.831688,5234.507812,3020.112793,1827.747437,0.0,312559.129028,312559.129028,103135.71515533331
767,270.077209,15461.046875,8140.601562,4279.383789,163015.09375,17214.308594,0.103937,325.678101,193.116623,121.737366,0.0,29634.293944999998,29634.293944999998,53430.20333333333
825,334.080811,46253.429688,34784.859375,31496.148438,1217301.0,389470.0,0.511115,3601.751221,2068.277832,1242.561523,0.0,455751.007813,455751.007813,145249.888856
826,332.229736,52281.257812,33465.300781,81445.171875,3143426.0,171045.890625,0.399338,4884.429688,2752.303711,1604.23584,0.0,285956.363281,285956.363281,128829.42531066666
827,321.343323,57428.328125,29982.691406,88265.9375,3400275.5,123994.242188,0.64023,4597.697754,2577.948242,1490.390503,0.0,242242.871094,242242.871094,142565.0264583333
828,320.981628,45704.660156,16792.769531,101794.804688,3916858.0,119503.796875,0.389913,4860.49707,2801.125732,1692.232666,0.0,238091.371094,238091.371094,89246.59390533331
829,340.164246,44850.0625,15631.056641,80858.296875,3106333.25,268721.375,0.234772,5197.783203,2690.912109,1341.058838,0.0,365210.728516,365210.728516,102323.56416666665
830,315.705383,38661.25,3996.539307,65756.804688,2523478.5,48204.453125,0.097323,1355.775146,777.510986,466.138,0.0,117957.79712,117957.79712,91288.34666666665
831,342.904053,45474.996094,11074.055664,111220.609375,4265081.0,3791.847656,0.189823,2165.813477,1544.497803,1209.942749,0.0,126086.512695,126086.512695,81440.03234466666
832,497.757019,38524.740234,302.605377,18232.988281,701759.875,1692.327637,0.054474,2674.261597,1560.916748,961.423218,0.0,20227.921295,20227.921295,127222.183358
833,349.507935,52633.449219,31932.1875,90581.765625,3478923.0,118220.359375,0.548665,4315.266602,2661.321777,1770.736084,0.0,240734.3125,240734.3125,123410.85380299999
834,381.107147,55443.398438,0.0,54729.914062,2098219.25,366486.34375,1.784918,4104.068359,2486.197266,1615.036011,0.0,421216.257812,421216.257812,161328.0759393333
835,62.737,145.404694,0.0,11.423337,34.758144,0.0,0.0,0.0,0.0,0.0,0.0,11.423337,11.423337,532.4553817866666
891,61.12294,10725.705078,6539.508301,5876.011719,227263.1875,0.0,0.0,0.0,0.0,0.0,0.0,12415.52002,12415.52002,34782.321536
892,255.032394,29988.494141,13068.088867,26517.414062,1024210.0625,105196.78125,0.121176,1387.832153,809.369873,497.890228,0.0,144782.284179,144782.284179,89473.61060033333
893,333.633301,54119.703125,27735.693359,50116.871094,1933319.25,416403.0,0.533495,5068.076172,2895.152832,1725.117432,0.0,494255.56445299997,494255.56445299997,159772.5264583333
894,326.867081,32343.581055,2211.077393,91762.921875,3536258.0625,8912.613281,0.105467,3410.738037,2021.800018,1273.910278,0.0,102886.612549,102886.612549,47867.969284999985
895,310.149963,36290.90625,6410.893066,116910.65625,4495366.5,35920.359375,0.403139,3838.265137,2246.706543,1389.713867,0.0,159241.90869100002,159241.90869100002,43159.32625
896,318.410583,42601.179688,12834.936523,98110.40625,3767813.0,137945.515625,0.312904,4339.15332,2617.671143,1690.718872,0.0,248890.858398,248890.858398,80848.06552266666
897,330.90741,56474.933594,17216.382812,98299.71875,3772101.25,21143.433594,0.501435,2636.411621,1649.300781,1117.779419,0.0,136659.535156,136659.535156,131632.73151133332
898,364.07782,45418.070312,16027.953125,104466.953125,4012905.5,16373.824219,0.097962,2786.216064,1756.422607,1201.918091,0.0,136868.730469,136868.730469,86274.81447733335
899,392.36792,54203.574219,17453.662109,79645.773438,3063706.75,3394.474121,0.127205,3007.253418,1859.901489,1242.09668,0.0,100493.90966800001,100493.90966800001,137472.303803
900,352.25119,40796.632812,12180.432617,89437.1875,3431920.5,211193.46875,0.969133,4928.95459,2927.814209,1850.276978,0.0,312811.088867,312811.088867,80949.243644
901,370.534882,27843.277344,0.0,22790.339844,871849.0,22688.470703,0.26227,292.265045,202.11264,153.569153,0.0,45478.810547,45478.810547,84655.03692799999
959,133.962631,14767.626953,17427.603516,2714.92041,104959.710938,0.0,0.0,0.0,0.0,0.0,0.0,20142.523925999998,20142.523925999998,52048.77127557334
960,287.108612,39538.070312,22319.255859,44381.40625,1713431.25,229830.921875,0.260392,2544.979492,1456.171875,869.891174,0.0,296531.583984,296531.583984,110704.29947733335
961,344.338379,41020.578125,5076.622559,91200.078125,3520263.5,50833.746094,0.274755,4195.457031,2483.56543,1561.777588,0.0,147110.44677799998,147110.44677799998,80003.51645833331
962,328.571869,54903.636719,23672.771484,105469.960938,4064459.0,14835.3125,0.099413,3086.446777,1907.932861,1273.348145,0.0,143978.044922,143978.044922,120024.15463633333
963,307.050781,36940.691406,7610.601562,104987.742188,4034928.0,160648.0,0.394721,5224.47168,3006.151611,1811.671021,0.0,273246.34375,273246.34375,54750.641821999976
964,316.958252,54711.601562,26379.695312,109998.203125,4225130.0,58912.054688,0.35783,4207.271484,2528.650391,1624.777466,0.0,195289.953125,195289.953125,116106.60572733334
965,330.435364,39460.257812,3037.616211,113408.0625,4354674.0,0.0,0.322494,2984.115479,1860.421631,1255.355469,0.0,116445.678711,116445.678711,57594.13197733335
966,356.313309,55098.529297,35130.994141,110316.726562,4240328.5,11018.275391,0.064413,2705.968811,1635.545197,1059.163086,0.0,156465.996094,156465.996094,117221.37075566666
967,351.811188,67869.015625,49247.296875,115451.46875,4434897.5,3414.265625,0.26658,3445.241211,2125.035156,1414.154785,0.0,168113.03125,168113.03125,160155.10729166667
968,376.909119,57801.859375,7557.36377,69505.796875,2664412.5,144653.125,3.144747,3748.994141,2594.78125,1973.281738,0.0,221716.285645,221716.285645,158651.90104166666
969,134.255508,15117.950195,4214.174805,15750.542969,603527.375,3631.117188,0.003023,58.280098,38.883202,28.438713,0.0,23595.834962,23595.834962,43361.93654833333
976,72.512939,544.228271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.503660333333
979,5.992329,1026.930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3765.4124346666663
984,26.991421,2712.452148,609.910339,1067.259033,41120.53125,0.0,0.004919,37.679821,22.552856,14.407564,0.0,1677.169372,1677.169372,9123.247250999999
1026,74.230659,8798.329102,5566.719238,6941.19873,268014.96875,0.0,0.0,0.0,0.0,0.0,0.0,12507.917968,12507.917968,26900.240665666664
1027,269.779266,29019.34375,4952.849609,85072.273438,3284038.5,101325.445312,0.301649,2854.447754,1681.044678,1049.212158,0.0,191350.568359,191350.568359,40723.49041666665
1028,399.18335,62356.914062,3535.850464,48117.107422,1856189.5,3693.867065,0.120034,2990.584106,1849.031311,1234.34903,0.0,55346.824951,55346.824951,191518.22822733334
1029,302.372803,39101.851562,9013.157227,114930.476562,4423488.0,83867.59375,0.234587,3923.863525,2393.028809,1568.733521,0.0,207811.22753899998,207811.22753899998,54903.695727333354
1030,309.548462,56700.601562,27405.453125,102662.5625,3947845.0,105965.085938,0.270816,4149.069336,2607.565918,1777.525391,0.0,236033.101563,236033.101563,128945.30572733334
1031,304.974152,45352.65625,15431.912109,123907.390625,4762529.0,842.66626,0.304883,3392.228027,2116.47876,1429.537109,0.0,140181.968994,140181.968994,71042.49291666666
1032,419.879517,40882.820312,611.108276,47631.238281,1830408.875,13385.189453,0.026807,2517.299805,1363.077393,741.573059,0.0,61627.536009999996,61627.536009999996,113295.49697733336
1033,395.731323,77787.90625,26365.708984,77940.046875,2997082.5,1568.986938,0.080988,2838.132324,1784.216797,1216.723633,0.0,105874.742797,105874.742797,225280.67291666663
1034,375.411743,83501.125,56444.597656,99627.265625,3823202.0,36304.648438,0.411769,3445.602051,2330.73584,1730.423096,0.0,192376.511719,192376.511719,229706.75166666662
1035,421.576965,109753.71875,59257.78125,68382.039062,2622513.5,100808.34375,0.199924,2957.682617,1968.84375,1436.391846,0.0,228448.164062,228448.164062,349980.0320833333
1036,83.084732,5386.639648,950.524536,2067.405029,78433.4375,0.0,0.0,0.0,0.0,0.0,0.0,3017.929565,3017.929565,18182.343292666665
1042,196.161163,19425.32373,3484.425293,10764.052734,414796.8125,0.0,0.0,0.0,0.0,0.0,0.0,14248.478027000001,14248.478027000001,62930.250759999995
1043,23.739716,2468.586426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9051.483562
1044,100.956314,11840.004883,1844.330078,10804.083984,414755.875,0.0,0.000287,12.9122,6.379052,2.861202,0.0,12648.414062,12648.414062,35118.23373766666
1045,240.627014,32616.689453,8421.139648,43858.484375,1683926.625,0.0,0.004444,200.139099,100.24958,46.462914,0.0,52279.624023,52279.624023,85915.99549433333
1049,2.718663,150.880524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.2285880000001
1050,220.431778,32685.132812,6476.59082,24391.644531,940319.9375,0.0,0.326475,2493.554688,1489.116943,948.265564,0.0,30868.235351000003,30868.235351000003,101039.08822733333
1051,65.361946,4434.646973,247.13385,1467.199463,56525.300781,0.0,0.0,0.0,0.0,0.0,0.0,1714.3333129999999,1714.3333129999999,15129.866218713332
1095,314.48053,36374.578125,1545.77124,116227.210938,4485459.0,7175.51709,0.290422,3092.295166,1847.559326,1177.316895,0.0,124948.499268,124948.499268,43664.27312499999
1096,313.766937,35112.941406,4258.835938,127016.375,4894419.0,16320.824219,0.19087,3841.912109,2450.3125,1700.98999,0.0,147596.035157,147596.035157,30859.071821999984
1097,304.672729,34725.121094,6125.015625,105288.921875,4050957.25,124713.507812,0.639607,4628.66748,2893.224854,1958.755615,0.0,236127.445312,236127.445312,46306.299011333336
1098,310.639465,38371.886719,7920.571777,116467.578125,4484754.0,80285.46875,0.199727,4177.213867,2603.603027,1756.274414,0.0,204673.618652,204673.618652,51001.83796966665
1099,385.862701,41919.65625,1528.673096,75434.625,2901885.5,0.0,0.077647,2776.087891,1572.12207,923.833008,0.0,76963.298096,76963.298096,95667.69625000001
1100,434.678284,61498.507812,36271.484375,50126.728516,1931371.5625,5483.143066,0.064805,2731.610413,1665.366577,1091.235168,0.0,91881.355957,91881.355957,186867.097394
1101,349.053101,59907.53125,45629.875,128184.046875,4924820.0,3269.0896,0.160231,3198.778809,1980.748535,1324.886353,0.0,177083.011475,177083.011475,121164.54791666665
1102,395.076294,83553.710938,41389.171875,106199.390625,4074590.5,62000.429688,0.487832,3602.354248,2298.976562,1597.157593,0.0,209588.992188,209588.992188,224871.79677266668
1103,388.495178,42258.742188,19881.398438,27350.849609,1048599.0,74625.007812,0.031485,607.084351,405.033295,296.236633,0.0,121857.255859,121857.255859,133976.74135599998
1104,300.82312,60682.046875,8703.390625,5018.223633,187184.921875,6004.33252,0.04799,289.350708,191.374847,138.618607,0.0,19725.946777999998,19725.946777999998,218757.14010416667
1105,0.90517,36.176304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.646448
1109,253.512619,38941.242188,12110.758789,28856.867188,1112058.875,1676.526489,0.032265,837.369019,496.790436,313.401978,0.0,42644.15246600001,42644.15246600001,120543.3771893333
1110,253.907043,24425.917969,1026.212402,269.247375,10357.838867,133374.0625,0.223808,855.930786,607.540161,473.791321,0.0,134669.522277,134669.522277,89354.54244232665
1111,314.220673,45119.75,6047.12793,5380.003906,202603.90625,18484.017578,0.097501,724.425293,534.076294,431.580719,0.0,29911.149414,29911.149414,161387.0052083333
1112,434.767456,86985.46875,15397.283203,61700.992188,2368819.25,7253.578125,0.081275,3660.608398,1817.815186,825.541626,0.0,84351.853516,84351.853516,271570.33375
1113,355.413818,70315.46875,16001.910156,22885.558594,878670.875,0.0,0.0,0.0,0.0,0.0,0.0,38887.46875,38887.46875,240249.96791666665
1116,67.134918,2107.187012,0.0,6.57882,53.59441,0.0,0.0,0.0,0.0,0.0,0.0,6.57882,6.57882,7725.280489133333
1117,296.063873,54391.601562,13946.394531,28895.835938,1113896.75,0.0,0.009837,75.359634,45.105713,28.815128,0.0,42842.230469,42842.230469,177157.937394
1118,319.915039,47423.046875,12395.170898,65712.515625,2531857.0,15344.510742,0.076854,588.747192,352.388306,225.118195,0.0,93452.197265,93452.197265,123247.36520833331
1119,29.957935,1087.872925,0.0,667.024597,25653.107422,0.0,0.0,0.0,0.0,0.0,0.0,667.024597,667.024597,3475.8052432266663
1161,54.626656,6494.71582,1023.839478,17928.890625,692033.375,10093.651367,0.054929,456.976013,273.386871,174.531174,0.0,29046.38147,29046.38147,9973.290506666668
1162,306.831329,33321.762695,3315.38916,119006.324219,4592260.0,12796.537109,0.072459,1522.66568,941.108429,627.962261,0.0,135118.25048800002,135118.25048800002,30334.596548333328
1163,302.664795,36181.273438,7196.77832,108590.234375,4184024.5,126489.453125,0.227986,3972.911621,2469.334717,1659.716431,0.0,242276.46581999998,242276.46581999998,48984.179272666646
1164,296.43808,33305.175781,3866.78833,111219.125,4284830.0,107105.671875,0.208019,3783.855225,2408.926025,1668.57959,0.0,222191.585205,222191.585205,36422.377863666654
1165,294.766724,40814.28125,10949.317383,126079.679688,4854536.0,4237.462891,0.118376,3534.881348,2023.241211,1209.281372,0.0,141266.459962,141266.459962,52561.64458333331
1166,450.515381,56837.703125,8240.583008,17169.554688,660831.1875,0.0,0.131219,2574.53125,1730.212402,1275.579346,0.0,25410.137695999998,25410.137695999998,195188.28770833332
1167,326.187897,47611.414062,30154.40625,117904.53125,4532376.0,61845.398438,0.162077,3302.089355,2201.061279,1608.200439,0.0,209904.335938,209904.335938,83927.664894
1168,359.120483,75216.640625,74416.023438,100854.195312,3870922.5,93265.445312,0.195806,3388.196777,2106.937012,1417.027344,0.0,268535.664062,268535.664062,198375.8989583333
1169,379.317871,52924.695312,17413.783203,36859.050781,1412884.25,360949.28125,0.058892,1081.927124,707.373535,505.690918,0.0,415222.115234,415222.115234,165799.531144
1170,398.085175,64297.394531,20660.384766,36223.320312,1384822.5,210500.765625,0.344051,2294.562744,1531.801025,1121.083252,0.0,267384.47070299997,267384.47070299997,208060.6632803333
1171,266.780945,38946.257812,15405.042969,55799.9375,2142377.75,0.0,0.0,0.0,0.0,0.0,0.0,71204.980469,71204.980469,99955.39031066667
1172,146.467575,22724.613281,8382.063477,31359.910156,1206468.75,0.0,0.057345,1073.833618,754.441101,582.460327,0.0,39741.973633,39741.973633,59194.20703033333
